,predicted_value,ground_truth
0,51.145195,51.0
1,53.020164,53.0
2,86.92743,80.0
3,52.28452,60.0
4,77.1746,76.0
5,42.780228,41.0
6,73.398735,79.0
7,80.35483,82.0
8,34.323803,28.0
9,47.160725,56.0
10,31.488195,37.0
11,72.992325,72.0
12,36.787453,44.0
13,73.21814,68.0
14,69.625015,75.0
15,55.884064,58.0
16,81.381,78.0
17,83.17085,62.0
18,63.658833,62.0
19,64.755486,71.0
20,63.749783,67.0
21,33.21872,34.0
22,51.61859,39.0
23,54.613113,41.0
24,71.522606,69.0
25,78.21012,83.0
26,72.020905,69.0
27,44.212696,33.0
28,68.62041,64.0
29,27.101368,19.0
30,61.667046,63.0
31,78.27183,87.0
32,78.82429,87.0
33,42.325974,44.0
34,45.382183,51.0
35,49.23839,54.0
36,76.4135,77.0
37,63.13808,66.0
38,74.900185,73.0
39,62.753834,68.0
40,81.10474,78.0
41,58.181995,65.0
42,68.07316,79.0
