,predicted_value,ground_truth
0,63.07766,64.0
1,66.92502,67.0
2,75.56839,83.0
3,42.952873,31.0
4,44.624924,52.0
5,53.784496,61.0
6,91.79745,88.0
7,64.71107,61.0
8,75.91468,68.0
9,77.482925,70.0
10,79.16386,70.0
11,59.85296,54.0
12,50.614685,51.0
13,44.12739,40.0
14,24.001581,26.0
15,49.35176,43.0
16,60.45298,65.0
17,85.119865,80.0
18,75.018166,71.0
19,39.872635,35.0
20,41.884567,36.0
21,50.37706,63.0
22,85.20181,73.0
23,43.52733,38.0
24,91.55625,78.0
25,61.22518,59.0
26,59.512817,58.0
27,76.68453,79.0
28,55.02172,55.0
29,66.95689,76.0
30,40.502357,51.0
31,80.05849,72.0
32,71.87996,66.0
33,86.3306,82.0
34,80.11219,75.0
35,79.58116,79.0
36,47.348343,46.0
37,38.188095,44.0
38,83.23494,80.0
39,76.864655,74.0
40,67.6482,77.0
41,78.73768,68.0
42,29.526756,19.0
