,predicted_value,ground_truth
0,71.4786,81.0
1,48.081264,44.0
2,61.769318,63.0
3,23.991474,30.0
4,66.97711,71.0
5,59.02596,68.0
6,43.758698,52.0
7,77.90042,68.0
8,60.71245,50.0
9,70.5858,76.0
10,55.71095,66.0
11,39.032223,34.0
12,65.034195,69.0
13,81.0696,74.0
14,77.297676,79.0
15,29.271881,20.0
16,78.53059,70.0
17,81.37715,84.0
18,44.637775,48.0
19,40.725277,47.0
20,70.06062,64.0
21,59.416275,61.0
22,74.74312,80.0
23,40.458202,37.0
24,74.4933,73.0
25,57.63548,60.0
26,45.239952,42.0
27,69.55095,79.0
28,64.95658,72.0
29,78.122406,86.0
30,37.702454,27.0
31,86.091866,78.0
32,75.60001,66.0
33,33.373444,37.0
34,78.008606,85.0
35,57.832924,62.0
36,70.172775,65.0
37,39.254967,43.0
38,53.715942,52.0
39,70.86242,76.0
40,61.177086,59.0
41,54.15371,56.0
42,82.20626,78.0
