,predicted_value,ground_truth
0,62.587177,62.0
1,35.264393,53.0
2,34.46475,42.0
3,71.60626,70.0
4,46.16415,46.0
5,87.122406,75.0
6,81.43505,79.0
7,76.2364,79.0
8,72.94262,76.0
9,66.36665,68.0
10,76.21803,66.0
11,84.943726,80.0
12,68.05392,65.0
13,67.4447,66.0
14,20.718182,24.0
15,38.58081,53.0
16,54.50549,56.0
17,35.706738,43.0
18,29.357006,35.0
19,82.86229,80.0
20,62.477703,63.0
21,67.77258,63.0
22,51.990788,46.0
23,81.957184,78.0
24,37.6148,29.0
25,81.43421,73.0
26,34.78001,37.0
27,83.57961,83.0
28,69.89977,84.0
29,77.73688,85.0
30,45.061066,58.0
31,88.82299,82.0
32,44.37963,49.0
33,27.840897,24.0
34,76.34419,71.0
35,78.55398,73.0
36,61.21459,69.0
37,39.411594,48.0
38,80.750374,68.0
39,64.286766,60.0
40,30.074396,36.0
41,84.58835,82.0
42,74.61188,76.0
