,predicted_value,ground_truth
0,67.2419,66.0
1,27.45962,24.0
2,22.842813,41.0
3,62.080967,63.0
4,42.42989,56.0
5,73.341736,78.0
6,72.83761,76.0
7,74.88732,79.0
8,36.376434,70.0
9,47.5007,47.0
10,75.696144,86.0
11,68.98019,80.0
12,32.721233,24.0
13,71.02015,71.0
14,65.39968,72.0
15,78.81349,85.0
16,69.654785,68.0
17,81.986725,79.0
18,43.668163,48.0
19,38.69586,37.0
20,47.0367,54.0
21,28.498123,36.0
22,38.894146,32.0
23,71.76403,72.0
24,77.52285,80.0
25,78.13591,84.0
26,71.20305,71.0
27,59.160183,44.0
28,78.081726,81.0
29,48.483,48.0
30,71.84888,69.0
31,62.684715,60.0
32,39.996265,29.0
33,77.652084,77.0
34,61.987095,64.0
35,56.209206,42.0
36,59.165634,62.0
37,69.91586,65.0
38,49.36459,53.0
39,45.157017,57.0
40,68.6261,67.0
41,75.31861,74.0
42,70.74535,68.0
