,predicted_value,ground_truth
0,53.712814,64.0
1,64.13382,67.0
2,71.158966,83.0
3,33.23364,31.0
4,34.419815,52.0
5,58.816063,61.0
6,82.986565,88.0
7,64.01387,61.0
8,69.900314,68.0
9,78.95602,70.0
10,79.15322,70.0
11,50.21263,54.0
12,52.62391,51.0
13,48.580734,40.0
14,23.412458,26.0
15,37.19251,43.0
16,66.588,65.0
17,79.80139,80.0
18,80.42531,71.0
19,28.408785,35.0
20,28.533674,36.0
21,62.4496,63.0
22,85.206345,73.0
23,43.949272,38.0
24,86.90564,78.0
25,54.334763,59.0
26,60.813217,58.0
27,75.637726,79.0
28,63.979294,55.0
29,60.831383,76.0
30,30.328032,51.0
31,72.753784,72.0
32,71.10992,66.0
33,80.16707,82.0
34,76.713394,75.0
35,79.77833,79.0
36,44.63752,46.0
37,35.61602,44.0
38,84.073616,80.0
39,70.61615,74.0
40,71.609726,77.0
41,83.16133,68.0
42,20.62669,19.0
