,predicted_value,ground_truth
0,41.676357,44.0
1,65.14008,69.0
2,28.701965,37.0
3,66.56833,65.0
4,43.060528,45.0
5,31.413479,27.0
6,80.424126,80.0
7,68.1149,71.0
8,54.62028,42.0
9,51.761127,42.0
10,85.11094,84.0
11,72.973526,77.0
12,73.52266,66.0
13,69.15151,74.0
14,80.428276,84.0
15,35.3224,32.0
16,67.13875,73.0
17,71.0042,72.0
18,47.50879,37.0
19,76.86883,86.0
20,52.412373,58.0
21,60.513996,52.0
22,62.134872,56.0
23,81.816895,80.0
24,56.51918,64.0
25,73.486305,81.0
26,69.11342,71.0
27,68.43822,76.0
28,75.67261,79.0
29,61.168213,67.0
30,64.954475,64.0
31,48.75052,60.0
32,25.79848,19.0
33,32.069107,29.0
34,76.09465,68.0
35,43.1966,53.0
36,81.066925,87.0
37,37.813354,51.0
38,84.26957,78.0
39,67.65616,61.0
40,72.01787,70.0
41,67.36054,79.0
42,48.38883,49.0
