,predicted_value,ground_truth
0,50.216007,47.0
1,78.17492,81.0
2,77.60101,77.0
3,59.46082,62.0
4,44.82538,48.0
5,76.10051,80.0
6,75.97122,77.0
7,74.54202,69.0
8,47.715652,49.0
9,74.11887,71.0
10,36.062344,32.0
11,44.322952,37.0
12,32.71256,26.0
13,68.603386,63.0
14,71.91383,74.0
15,58.738808,62.0
16,52.02086,57.0
17,77.290146,79.0
18,66.82369,52.0
19,51.422356,42.0
20,69.14754,71.0
21,74.76792,83.0
22,64.213104,66.0
23,68.25452,65.0
24,68.48298,72.0
25,63.484753,64.0
26,49.320175,53.0
27,49.04548,43.0
28,82.071655,85.0
29,80.77675,78.0
30,26.918633,27.0
31,73.91622,70.0
32,74.78681,73.0
33,67.24311,66.0
34,33.109745,33.0
35,75.65551,68.0
36,76.83517,84.0
37,53.71952,57.0
38,81.693794,80.0
39,73.20845,79.0
40,38.358284,37.0
41,41.987537,44.0
42,63.637547,55.0
