,predicted_value,ground_truth
0,36.374035,46.0
1,51.362335,52.0
2,36.961823,40.0
3,75.67894,85.0
4,76.3147,71.0
5,20.174982,19.0
6,81.708855,77.0
7,68.04075,75.0
8,58.226868,64.0
9,42.631126,48.0
10,65.62414,69.0
11,76.09674,80.0
12,44.99294,47.0
13,71.665245,70.0
14,44.893135,52.0
15,76.80546,75.0
16,72.413445,77.0
17,75.14207,79.0
18,21.257925,28.0
19,54.662598,56.0
20,66.26456,81.0
21,77.32129,85.0
22,56.80475,58.0
23,39.805923,34.0
24,32.041924,41.0
25,79.95063,78.0
26,71.74531,73.0
27,36.726406,37.0
28,75.27175,68.0
29,56.157894,66.0
30,72.08723,72.0
31,53.319115,63.0
32,53.99772,62.0
33,48.64288,48.0
34,72.85524,67.0
35,39.192596,35.0
36,59.191387,65.0
37,74.19808,68.0
38,64.93552,61.0
39,54.83843,60.0
40,82.968735,83.0
41,48.27568,37.0
42,80.494415,79.0
