,predicted_value,ground_truth
0,63.07927,64.0
1,63.41712,67.0
2,73.02979,83.0
3,51.954136,31.0
4,46.1278,52.0
5,62.69071,61.0
6,82.53471,88.0
7,62.998333,61.0
8,69.91617,68.0
9,83.09025,70.0
10,81.003525,70.0
11,59.20121,54.0
12,62.359444,51.0
13,57.29295,40.0
14,36.957687,26.0
15,40.22987,43.0
16,63.31313,65.0
17,78.37467,80.0
18,67.22299,71.0
19,47.95102,35.0
20,43.49981,36.0
21,59.35338,63.0
22,81.317314,73.0
23,48.265923,38.0
24,91.129875,78.0
25,64.9539,59.0
26,54.983917,58.0
27,70.9718,79.0
28,67.60723,55.0
29,73.12354,76.0
30,43.041122,51.0
31,75.73203,72.0
32,64.82124,66.0
33,80.17737,82.0
34,78.35637,75.0
35,84.62952,79.0
36,47.88923,46.0
37,44.834106,44.0
38,79.8522,80.0
39,65.558815,74.0
40,75.3074,77.0
41,83.1727,68.0
42,22.813118,19.0
