,predicted_value,ground_truth
0,60.5499,64.0
1,62.903126,67.0
2,79.00437,83.0
3,33.635754,31.0
4,40.141354,52.0
5,49.344597,61.0
6,86.54215,88.0
7,63.250362,61.0
8,65.734276,68.0
9,78.93769,70.0
10,74.17958,70.0
11,48.901337,54.0
12,43.04194,51.0
13,50.747364,40.0
14,29.404013,26.0
15,41.426567,43.0
16,60.44356,65.0
17,83.705376,80.0
18,69.87964,71.0
19,33.582306,35.0
20,32.68281,36.0
21,61.150364,63.0
22,85.82013,73.0
23,41.85808,38.0
24,87.84209,78.0
25,62.105785,59.0
26,62.018955,58.0
27,67.58293,79.0
28,45.670666,55.0
29,77.94554,76.0
30,43.885967,51.0
31,76.82628,72.0
32,63.097782,66.0
33,87.90657,82.0
34,84.59045,75.0
35,84.04337,79.0
36,42.441376,46.0
37,39.8946,44.0
38,79.02101,80.0
39,77.36211,74.0
40,76.37711,77.0
41,83.592995,68.0
42,22.636658,19.0
