,predicted_value,ground_truth
0,64.56206,67.0
1,52.153397,50.0
2,61.82296,62.0
3,78.9592,74.0
4,75.3931,76.0
5,70.09088,86.0
6,85.75125,82.0
7,42.848743,30.0
8,59.79229,68.0
9,48.52066,44.0
10,43.28296,54.0
11,73.50357,73.0
12,70.89175,79.0
13,54.474804,60.0
14,40.237953,41.0
15,68.95339,69.0
16,63.34503,61.0
17,35.26421,28.0
18,75.48293,66.0
19,75.86017,80.0
20,68.70718,63.0
21,81.4021,79.0
22,45.76165,43.0
23,69.69896,74.0
24,63.89203,69.0
25,54.194458,56.0
26,70.43446,71.0
27,35.562138,32.0
28,57.212517,63.0
29,83.34238,77.0
30,74.949295,82.0
31,42.40452,39.0
32,49.67707,52.0
33,81.71471,83.0
34,74.37327,78.0
35,51.167534,44.0
36,32.57187,24.0
37,74.248856,78.0
38,67.273,65.0
39,41.07188,51.0
40,57.11276,58.0
41,75.87411,72.0
42,67.56854,68.0
