,predicted_value,ground_truth
0,9.085955,12.92
1,14.021295,19.08
2,10.574355,14.75
3,11.004743,14.1
4,18.863518,9.71
5,11.030797,13.9
6,14.730876,12.38
7,8.958002,15.92
8,6.1600156,11.99
9,21.725267,19.66
10,15.917728,10.2
11,14.141391,15.6
12,13.279071,8.75
13,7.881258,10.53
14,12.441107,14.8
15,18.748322,17.4
16,9.973562,17.31
17,13.663273,12.81
18,19.980947,15.91
19,14.89216,14.77
20,7.394842,9.7201
21,8.86534,8.2656
22,13.721246,14.0
23,18.936117,16.1
24,9.052994,8.26
25,12.195707,15.6
26,6.203789,11.03
27,7.9325786,8.88
28,9.431763,10.76
29,16.557428,14.44
30,6.9908657,13.35
31,19.981878,16.31
32,16.890797,16.83
33,9.357888,12.8
34,14.743864,11.92
35,14.760153,11.6
36,11.414111,10.0
37,21.855639,18.1547
38,15.725985,13.78
39,12.231611,14.18
40,6.0802855,10.73
41,9.78725,9.3
