,predicted_value,ground_truth
0,11.056983,10.8
1,10.818729,11.79
2,12.433887,13.1
3,11.389553,12.8
4,15.302277,17.0
5,11.664483,10.08
6,13.186468,15.284
7,17.64977,19.66
8,10.23159,7.7502
9,11.417676,12.04
10,12.2221775,9.79
11,13.958923,15.71
12,9.418487,10.83
13,10.949234,13.85
14,15.729213,14.8
15,12.136142,12.3
16,14.957097,18.2615
17,12.930568,13.25
18,13.210189,14.5
19,11.620137,8.52
20,10.75435,8.9747
21,10.885205,9.73
22,13.627403,14.18
23,15.941228,16.55
24,14.115994,17.31
25,11.237123,8.39
26,16.15654,13.38
27,11.625874,17.8
28,13.772231,13.78
29,16.543846,19.228
30,13.50026,8.2656
31,15.2236,14.8
32,12.351741,10.46
33,13.655735,11.55
34,11.118329,11.81
35,16.92576,15.8
36,13.243882,14.2
37,14.726963,15.27
38,14.32791,14.36
39,15.068845,16.13
40,14.253814,14.0
41,13.666888,16.66
