,predicted_value,ground_truth
0,12.100984,10.4
1,10.471176,11.55
2,13.770606,10.18
3,20.32239,19.7
4,15.012503,14.36
5,8.80811,8.3203
6,21.741158,16.55
7,14.033358,16.03
8,11.181779,12.92
9,10.942716,10.79
10,14.29886,14.2
11,19.969843,17.36
12,10.435761,10.83
13,10.873049,14.412
14,12.950386,11.9
15,20.07499,15.74
16,17.320442,16.2
17,15.426075,16.88
18,10.517695,8.2656
19,11.208899,11.95
20,14.954906,18.2177
21,19.252052,18.9
22,13.002107,12.25
23,9.781583,8.52
24,9.044493,9.44
25,11.658428,16.8
26,18.39262,14.8
27,9.623393,9.3
28,10.472843,13.8
29,14.287318,13.77
30,16.328701,15.5
31,13.219326,13.28
32,10.288837,12.9
33,10.654056,11.5
34,14.50482,14.0
35,11.323136,8.46
36,17.56653,13.6
37,12.368513,14.17
38,8.60216,12.3833
39,11.305269,12.38
40,10.682094,9.73
41,17.55162,17.2
