,predicted_value,ground_truth
0,9.934733,9.25
1,16.361843,12.75
2,12.406104,13.9
3,13.512598,13.41
4,15.346152,14.79
5,11.33316,11.32
6,12.396579,11.66
7,15.164197,13.33
8,9.306138,11.03
9,15.902439,17.3
10,13.5535,10.4
11,14.001805,7.0
12,10.0698595,9.97
13,15.743257,12.44
14,14.598642,12.77
15,13.5320635,12.6
16,18.196648,18.0
17,12.794219,8.82
18,18.240263,15.3
19,13.308908,14.18
20,10.024321,9.4
21,14.735388,15.95
22,11.989149,12.07
23,14.177216,12.2
24,17.202837,18.7379
25,14.721223,11.92
26,15.948443,14.38
27,14.332701,10.79
28,19.903078,17.9
29,12.860312,16.88
30,13.764563,9.41
31,17.72007,17.4
32,16.365906,16.93
33,12.306909,10.29
34,13.776115,10.83
35,14.1235075,15.6
36,14.714138,16.6
37,12.632953,13.72
38,10.084437,8.2464
39,17.369184,13.3
40,15.311127,14.0
41,13.1108,16.5
