,predicted_value,ground_truth
0,20.239782,15.3
1,11.918185,9.5
2,11.694435,14.8
3,9.124015,10.69
4,11.867361,11.6
5,14.746852,15.82
6,16.56745,17.9
7,18.89391,15.28
8,8.172105,8.07
9,9.780689,11.0
10,7.2769127,8.93
11,7.269584,12.1
12,12.103971,8.52
13,8.67758,11.09
14,8.335302,14.412
15,17.3071,19.7
16,8.386257,9.97
17,13.53401,12.15
18,5.640596,8.87
19,8.638933,8.26
20,14.547797,16.66
21,14.995777,13.46
22,14.432757,16.6
23,13.661815,14.2
24,18.107899,13.92
25,8.117082,13.25
26,18.230114,18.2806
27,19.993385,17.4
28,15.111047,17.2
29,8.208055,11.56
30,10.74716,12.64
31,8.517836,14.4
32,17.492596,9.15
33,15.294017,16.83
34,8.810663,11.85
35,13.839427,14.0
36,14.886329,9.71
37,17.006496,15.8
38,14.863499,19.83
39,15.876652,12.67
40,15.057187,10.9
41,12.703466,16.0986
