,predicted_value,ground_truth
0,8.014386,10.4
1,8.800227,11.55
2,12.9470625,10.18
3,22.371292,19.7
4,9.560894,14.36
5,8.783482,8.3203
6,17.20621,16.55
7,13.91348,16.03
8,13.19068,12.92
9,8.880943,10.79
10,15.094389,14.2
11,13.656721,17.36
12,9.651177,10.83
13,14.82579,14.412
14,12.248208,11.9
15,16.070412,15.74
16,17.97721,16.2
17,14.024891,16.88
18,8.128251,8.2656
19,7.324929,11.95
20,11.11447,18.2177
21,20.731976,18.9
22,15.099912,12.25
23,8.274315,8.52
24,10.340769,9.44
25,16.821108,16.8
26,19.088736,14.8
27,6.6285124,9.3
28,10.112635,13.8
29,11.280493,13.77
30,13.997992,15.5
31,16.981285,13.28
32,10.774505,12.9
33,6.7836924,11.5
34,18.259617,14.0
35,11.153674,8.46
36,16.414127,13.6
37,15.542932,14.17
38,8.3707075,12.3833
39,16.535885,12.38
40,11.206417,9.73
41,17.627651,17.2
