,predicted_value,ground_truth
0,3.969684,9.25
1,18.516417,12.75
2,15.9627,13.9
3,12.969641,13.41
4,13.076272,14.79
5,11.137643,11.32
6,15.759249,11.66
7,10.755993,13.33
8,9.263858,11.03
9,20.2036,17.3
10,15.235185,10.4
11,14.061147,7.0
12,7.349986,9.97
13,16.441729,12.44
14,12.115731,12.77
15,15.651028,12.6
16,17.639076,18.0
17,8.697709,8.82
18,17.563875,15.3
19,10.582444,14.18
20,9.100653,9.4
21,15.84704,15.95
22,12.620223,12.07
23,18.75985,12.2
24,20.213018,18.7379
25,14.825703,11.92
26,17.684637,14.38
27,10.559933,10.79
28,21.827322,17.9
29,14.146507,16.88
30,10.54688,9.41
31,17.252445,17.4
32,21.122057,16.93
33,10.530714,10.29
34,9.219552,10.83
35,17.823076,15.6
36,13.873923,16.6
37,13.81804,13.72
38,8.014627,8.2464
39,12.901166,13.3
40,16.520206,14.0
41,17.343142,16.5
