,predicted_value,ground_truth
0,10.244716,9.3149
1,13.641251,9.71
2,13.065117,18.2
3,17.467829,11.91
4,15.855255,19.08
5,11.279742,7.66
6,12.513403,14.3
7,16.57891,16.104
8,10.248348,11.178
9,11.83849,12.08
10,10.059133,7.29
11,10.567505,10.19
12,10.576104,13.66
13,15.379598,13.8097
14,15.561875,9.9548
15,13.698499,15.6
16,13.610054,17.0
17,14.79668,16.88
18,12.900798,11.85
19,11.293809,14.42
20,14.81702,12.77
21,9.995053,10.4
22,11.178672,13.6
23,12.745438,18.2
24,9.912139,10.8
25,12.978296,15.74
26,11.82076,15.7
27,13.579152,14.0
28,9.868768,9.75
29,10.970732,16.05
30,10.590615,9.2081
31,16.538094,17.6
32,14.622127,10.82
33,15.585844,15.4
34,11.618692,10.64
35,13.600437,14.8
36,16.40994,19.66
37,10.288164,13.35
38,11.182603,13.18
39,10.073377,17.8
40,10.461262,8.43
41,11.60919,12.6
