,predicted_value,ground_truth
0,13.234449,13.18
1,18.418894,14.1
2,8.554341,9.5
3,18.342375,16.9
4,12.55533,10.96
5,9.3368225,12.4
6,13.341367,12.8
7,18.949387,9.9548
8,10.719645,12.81
9,14.148063,13.6
10,20.46635,16.55
11,13.741846,12.15
12,9.523295,7.29
13,7.644021,11.178
14,9.888111,11.69
15,15.3969965,9.41
16,7.062599,8.87
17,16.547388,16.104
18,8.218956,10.52
19,20.079119,19.228
20,18.637287,8.88
21,16.444075,13.88
22,7.29481,9.3149
23,13.0770445,18.2
24,13.763544,19.16
25,18.226984,15.6
26,8.777352,11.8
27,20.696629,17.3
28,8.661518,10.92
29,16.816517,17.8
30,18.373102,15.53
31,16.467352,14.77
32,9.851358,8.26
33,12.561527,14.412
34,18.827446,15.0
35,18.96208,14.3
36,14.907975,10.53
37,17.600304,14.0
38,7.8483505,12.23
39,11.833747,8.93
40,16.088917,18.2806
41,16.61611,15.91
