,predicted_value,ground_truth
0,12.682579,14.9
1,12.381131,12.36
2,12.851169,18.2
3,15.922571,16.6
4,17.061607,17.4
5,10.811634,12.49
6,12.285526,13.6
7,11.8551655,8.94
8,10.450316,11.03
9,17.425169,15.91
10,12.459227,12.23
11,14.631203,16.57
12,16.449282,19.08
13,16.021873,13.0
14,10.792891,8.86
15,13.573864,13.9
16,14.678974,14.0
17,12.563291,14.3
18,13.900525,16.0
19,11.758823,7.66
20,17.881645,19.7
21,10.585582,11.79
22,12.038819,9.69
23,16.421211,14.37
24,13.620185,12.92
25,12.083447,11.45
26,11.793007,15.1
27,15.186945,9.41
28,12.505232,11.95
29,13.855019,15.27
30,14.316891,14.91
31,15.188757,14.66
32,13.241577,13.6
33,10.164325,8.91
34,11.163861,10.84
35,12.507856,16.8
36,15.667877,18.2
37,11.627592,11.0
38,12.055439,10.0
39,13.427121,12.66
40,12.931309,10.29
41,17.361715,17.6
