,predicted_value,ground_truth
0,53.144417,55.0
1,49.139782,58.0
2,25.76671,26.0
3,78.96691,76.0
4,41.179527,34.0
5,23.219639,28.0
6,52.50696,53.0
7,53.461693,44.0
8,48.155415,42.0
9,56.355495,56.0
10,45.406303,45.0
11,79.13009,79.0
12,77.03977,81.0
13,75.03529,78.0
14,57.666798,66.0
15,61.082596,59.0
16,69.95922,63.0
17,46.060436,37.0
18,39.473495,49.0
19,71.12014,71.0
20,80.80939,86.0
21,29.156347,41.0
22,79.50847,76.0
23,70.996284,66.0
24,72.55447,68.0
25,71.82907,68.0
26,32.0209,23.0
27,80.81177,72.0
28,37.39016,31.0
29,54.36601,55.0
30,47.78171,47.0
31,43.38305,40.0
32,60.613873,60.0
33,19.64215,19.0
34,81.80991,82.0
35,38.039917,31.0
36,50.170498,38.0
37,33.30683,36.0
38,22.485506,26.0
39,40.734024,35.0
40,73.55212,76.0
41,57.6582,62.0
42,38.98226,28.0
43,46.631504,50.0
44,75.703545,85.0
45,79.321144,79.0
46,52.694138,45.0
47,45.306293,40.0
48,78.27279,80.0
49,34.41627,37.0
50,29.176437,32.0
51,84.325226,78.0
52,58.025333,64.0
53,31.651964,30.0
54,43.604195,24.0
55,60.75499,58.0
56,55.65514,56.0
57,78.561584,72.0
58,79.97229,70.0
59,46.541027,47.0
60,55.384373,52.0
61,46.32416,43.0
62,64.92219,61.0
63,80.368416,70.0
64,52.803555,48.0
65,81.98685,71.0
