,predicted_value,ground_truth
0,21.531866,25.0
1,79.55084,87.0
2,23.788555,23.0
3,64.27211,66.0
4,38.34927,38.0
5,77.879555,72.0
6,37.414215,35.0
7,33.381737,37.0
8,75.523865,79.0
9,45.27802,46.0
10,53.90156,64.0
11,42.595325,47.0
12,65.70963,64.0
13,45.020023,49.0
14,31.223492,51.0
15,89.835365,84.0
16,76.501366,71.0
17,50.66889,41.0
18,52.499832,44.0
19,80.473145,82.0
20,74.78729,77.0
21,80.590416,79.0
22,80.987236,83.0
23,56.066757,58.0
24,29.070753,25.0
25,82.20836,70.0
26,49.672047,47.0
27,20.63219,34.0
28,21.189089,25.0
29,58.143448,60.0
30,68.77306,65.0
31,43.28365,38.0
32,70.874855,71.0
33,45.548843,47.0
34,49.167324,54.0
35,58.706047,67.0
36,42.94621,29.0
37,45.478806,39.0
38,84.15095,73.0
39,51.692024,58.0
40,38.03987,31.0
41,84.04468,79.0
42,51.921787,55.0
43,69.367676,68.0
44,29.40574,18.0
45,45.521442,52.0
46,60.58983,61.0
47,43.87307,54.0
48,27.801405,31.0
49,39.78187,50.0
50,32.820427,32.0
51,78.93071,76.0
52,27.475786,26.0
53,28.992857,23.0
54,80.29112,75.0
55,54.560753,63.0
56,35.713753,42.0
57,57.752415,75.0
58,52.140335,56.0
59,50.766796,52.0
60,43.082207,37.0
61,43.84059,41.0
62,62.318882,61.0
63,66.4891,69.0
64,40.530273,44.0
65,79.36791,80.0
