,predicted_value,ground_truth
0,40.62544,47.0
1,26.600151,28.0
2,73.11566,69.0
3,53.80241,58.0
4,86.11901,85.0
5,69.94043,65.0
6,57.850414,67.0
7,28.85511,34.0
8,59.851757,59.0
9,33.88067,36.0
10,44.380016,53.0
11,73.3679,76.0
12,43.936897,46.0
13,33.4821,34.0
14,77.59622,80.0
15,63.616985,68.0
16,42.44014,54.0
17,25.70952,25.0
18,82.649055,73.0
19,31.375565,40.0
20,22.95869,24.0
21,68.518715,79.0
22,47.63481,46.0
23,27.657326,28.0
24,52.33949,56.0
25,24.860106,18.0
26,52.442547,52.0
27,57.253544,45.0
28,34.356106,51.0
29,81.84284,81.0
30,50.728188,49.0
31,80.17961,79.0
32,74.41984,75.0
33,44.234882,39.0
34,82.22246,83.0
35,78.751015,78.0
36,86.99094,78.0
37,29.711903,32.0
38,43.82557,54.0
39,65.294876,64.0
40,55.44453,61.0
41,25.127113,23.0
42,83.34993,74.0
43,70.20086,65.0
44,90.4516,85.0
45,37.549194,31.0
46,76.89804,70.0
47,47.96288,37.0
48,46.187313,42.0
49,53.349075,54.0
50,28.916359,28.0
51,62.419483,64.0
52,32.964355,31.0
53,38.79731,40.0
54,78.70188,73.0
55,42.16848,48.0
56,74.3608,71.0
57,42.458393,50.0
58,61.691372,60.0
59,31.031128,41.0
60,64.77855,48.0
61,70.341255,70.0
62,59.610992,58.0
63,37.458523,41.0
64,30.226034,30.0
65,69.33328,63.0
