,predicted_value,ground_truth
0,74.68116,72.0
1,17.095835,28.0
2,20.823814,25.0
3,44.291294,46.0
4,57.078175,55.0
5,59.547573,72.0
6,34.737774,33.0
7,79.37278,85.0
8,39.5077,37.0
9,50.7391,50.0
10,76.85446,70.0
11,65.36468,69.0
12,36.44254,31.0
13,50.300846,56.0
14,34.422684,48.0
15,72.48061,78.0
16,75.55703,80.0
17,73.937744,75.0
18,62.57757,65.0
19,79.298706,68.0
20,36.240253,40.0
21,34.567123,41.0
22,53.399673,45.0
23,38.329243,30.0
24,52.343227,51.0
25,72.494484,81.0
26,60.287754,58.0
27,57.301865,52.0
28,52.79255,54.0
29,26.676924,37.0
30,58.999332,54.0
31,65.34927,77.0
32,68.58638,64.0
33,53.537632,60.0
34,58.86209,62.0
35,50.49502,47.0
36,72.21951,79.0
37,32.273884,35.0
38,21.663244,19.0
39,28.62147,26.0
40,37.662434,31.0
41,67.354675,68.0
42,62.523266,69.0
43,22.225595,18.0
44,34.58738,34.0
45,58.07748,62.0
46,35.479576,35.0
47,81.08736,76.0
48,51.614544,52.0
49,71.591675,76.0
50,25.665623,36.0
51,77.28196,83.0
52,39.332897,40.0
53,52.503338,58.0
54,87.38448,86.0
55,39.57861,42.0
56,41.821754,39.0
57,68.32075,60.0
58,40.442635,47.0
59,43.228645,44.0
60,31.41876,23.0
61,68.05214,66.0
62,80.14912,79.0
63,68.822784,70.0
64,51.916058,61.0
65,29.176123,28.0
