,predicted_value,ground_truth
0,76.165855,72.0
1,20.312693,28.0
2,24.207758,25.0
3,45.315277,46.0
4,61.402603,55.0
5,53.244057,72.0
6,34.276306,33.0
7,82.61377,85.0
8,33.734165,37.0
9,55.32301,50.0
10,76.32158,70.0
11,72.38737,69.0
12,38.21556,31.0
13,61.90033,56.0
14,39.037403,48.0
15,79.9282,78.0
16,80.600235,80.0
17,82.02766,75.0
18,66.36519,65.0
19,72.93774,68.0
20,42.828163,40.0
21,23.70438,41.0
22,46.06887,45.0
23,37.73965,30.0
24,54.641617,51.0
25,81.18698,81.0
26,61.011482,58.0
27,60.195118,52.0
28,50.590176,54.0
29,24.03982,37.0
30,62.232002,54.0
31,80.17865,77.0
32,71.57517,64.0
33,57.220142,60.0
34,62.366856,62.0
35,56.844574,47.0
36,70.02912,79.0
37,40.374226,35.0
38,16.425112,19.0
39,23.10174,26.0
40,43.469883,31.0
41,72.10555,68.0
42,74.417885,69.0
43,18.106905,18.0
44,32.797577,34.0
45,61.743893,62.0
46,35.332767,35.0
47,83.01469,76.0
48,55.13872,52.0
49,70.9468,76.0
50,38.170048,36.0
51,84.62739,83.0
52,38.66976,40.0
53,59.78006,58.0
54,83.70608,86.0
55,39.48439,42.0
56,45.77796,39.0
57,55.24787,60.0
58,39.91286,47.0
59,52.37227,44.0
60,26.38331,23.0
61,69.18754,66.0
62,73.539246,79.0
63,75.12672,70.0
64,53.90917,61.0
65,28.896652,28.0
