,predicted_value,ground_truth
0,57.39279,55.0
1,44.602436,38.0
2,58.25604,47.0
3,61.68941,66.0
4,26.842665,36.0
5,42.386307,38.0
6,22.511118,23.0
7,71.897316,73.0
8,50.82442,48.0
9,56.63234,60.0
10,60.399715,64.0
11,69.14999,75.0
12,38.97126,24.0
13,41.278393,42.0
14,67.18819,58.0
15,24.079607,29.0
16,68.0931,65.0
17,43.208996,39.0
18,80.945526,74.0
19,75.85043,71.0
20,72.30094,69.0
21,83.118515,85.0
22,70.009346,83.0
23,48.729572,52.0
24,40.27317,44.0
25,56.500313,67.0
26,62.828026,79.0
27,75.1504,76.0
28,23.843437,28.0
29,44.824055,51.0
30,35.942722,32.0
31,78.80567,82.0
32,48.90723,52.0
33,45.63118,35.0
34,26.55024,28.0
35,42.53975,51.0
36,58.803684,64.0
37,36.31654,34.0
38,41.391655,46.0
39,49.403446,58.0
40,54.695736,56.0
41,66.56043,69.0
42,79.45594,79.0
43,79.65108,73.0
44,53.01684,49.0
45,45.254463,47.0
46,26.641882,25.0
47,25.945782,18.0
48,36.62919,31.0
49,80.2351,79.0
50,71.88405,81.0
51,30.941364,28.0
52,42.741028,36.0
53,47.55815,45.0
54,56.59662,55.0
55,71.91696,69.0
56,34.97258,42.0
57,56.376156,60.0
58,83.53062,84.0
59,80.780754,80.0
60,41.245277,37.0
61,81.42432,79.0
62,68.02058,68.0
63,73.03025,60.0
64,66.26746,63.0
65,48.71999,56.0
