,predicted_value,ground_truth
0,54.335197,49.0
1,47.58862,48.0
2,47.45551,47.0
3,67.08011,64.0
4,84.7724,85.0
5,66.57251,70.0
6,69.9436,69.0
7,66.422844,59.0
8,82.77298,75.0
9,53.68741,55.0
10,76.14918,75.0
11,30.418482,32.0
12,75.87354,76.0
13,43.538216,43.0
14,77.84661,80.0
15,60.666634,66.0
16,63.128212,62.0
17,39.656292,29.0
18,45.02695,46.0
19,54.298157,54.0
20,57.354183,58.0
21,45.63475,41.0
22,76.888405,79.0
23,58.367546,58.0
24,74.84231,77.0
25,28.554901,31.0
26,45.69715,52.0
27,49.14312,39.0
28,60.5341,67.0
29,34.442566,50.0
30,23.351082,22.0
31,21.524055,19.0
32,33.74107,35.0
33,80.152626,73.0
34,43.213165,46.0
35,77.103836,69.0
36,45.7652,48.0
37,25.82252,25.0
38,20.291862,31.0
39,90.731186,73.0
40,54.07043,52.0
41,76.45283,83.0
42,60.220818,55.0
43,42.798573,44.0
44,83.51195,79.0
45,65.57071,64.0
46,49.42495,42.0
47,41.5025,35.0
48,18.781193,20.0
49,58.908802,59.0
50,74.762566,68.0
51,33.94532,38.0
52,60.17553,66.0
53,54.98274,60.0
54,22.623217,26.0
55,25.648708,37.0
56,38.667892,27.0
57,84.82801,77.0
58,78.818474,85.0
59,28.955437,36.0
60,22.645414,28.0
61,88.93679,81.0
62,32.59978,38.0
63,51.611362,56.0
64,61.851784,70.0
65,43.323956,49.0
