,predicted_value,ground_truth
0,57.431824,60.0
1,45.744217,56.0
2,26.453293,25.0
3,40.020134,30.0
4,44.633705,46.0
5,78.67293,79.0
6,66.22181,71.0
7,37.683887,33.0
8,48.939068,46.0
9,86.49276,85.0
10,58.165565,51.0
11,28.528347,35.0
12,42.667126,42.0
13,40.620594,37.0
14,22.815657,25.0
15,31.217365,26.0
16,69.78741,60.0
17,30.399591,25.0
18,45.96718,40.0
19,50.06709,50.0
20,79.483604,69.0
21,62.951206,67.0
22,81.8664,80.0
23,70.96838,72.0
24,58.72097,55.0
25,62.152164,57.0
26,91.32638,78.0
27,74.17684,81.0
28,82.16819,79.0
29,78.262726,71.0
30,61.70508,59.0
31,65.10685,63.0
32,81.94854,86.0
33,74.70601,73.0
34,79.7334,82.0
35,37.898914,39.0
36,83.725204,81.0
37,76.878784,65.0
38,40.639,41.0
39,51.40159,56.0
40,68.395676,68.0
41,55.012608,52.0
42,19.151936,19.0
43,59.338684,64.0
44,45.86199,48.0
45,29.17672,23.0
46,63.836395,55.0
47,88.56406,76.0
48,37.447826,35.0
49,43.220737,48.0
50,53.750004,65.0
51,23.471119,20.0
52,79.64137,74.0
53,57.306465,58.0
54,47.42758,42.0
55,45.057453,36.0
56,38.969036,34.0
57,50.477703,63.0
58,68.77764,76.0
59,77.65206,71.0
60,42.03851,47.0
61,32.749622,39.0
62,30.435741,32.0
63,73.788216,78.0
64,41.623978,52.0
65,52.593376,44.0
