,predicted_value,ground_truth
0,48.90791,55.0
1,40.597546,38.0
2,54.531334,47.0
3,57.901478,66.0
4,25.896086,36.0
5,45.81794,38.0
6,27.328833,23.0
7,75.90504,73.0
8,51.69433,48.0
9,51.655495,60.0
10,60.80977,64.0
11,71.87749,75.0
12,40.676533,24.0
13,32.383278,42.0
14,67.58085,58.0
15,26.029097,29.0
16,77.75311,65.0
17,51.853306,39.0
18,76.54207,74.0
19,72.14003,71.0
20,73.28812,69.0
21,78.15461,85.0
22,75.56858,83.0
23,49.287937,52.0
24,45.691563,44.0
25,52.09338,67.0
26,64.80735,79.0
27,68.76034,76.0
28,29.765533,28.0
29,50.903637,51.0
30,34.651733,32.0
31,75.847725,82.0
32,48.03169,52.0
33,32.562714,35.0
34,22.77868,28.0
35,33.51932,51.0
36,61.50617,64.0
37,40.677616,34.0
38,52.367508,46.0
39,54.41785,58.0
40,62.954338,56.0
41,69.24152,69.0
42,73.85429,79.0
43,76.40567,73.0
44,57.555702,49.0
45,42.198742,47.0
46,36.577938,25.0
47,28.21969,18.0
48,36.967537,31.0
49,80.97785,79.0
50,63.519695,81.0
51,26.244385,28.0
52,50.482655,36.0
53,50.56593,45.0
54,50.90305,55.0
55,74.1868,69.0
56,37.72281,42.0
57,51.129826,60.0
58,78.23633,84.0
59,82.23437,80.0
60,32.22362,37.0
61,79.56976,79.0
62,73.29625,68.0
63,77.3837,60.0
64,62.035015,63.0
65,50.74924,56.0
