,predicted_value,ground_truth
0,25.658867,25.0
1,75.82924,87.0
2,21.76669,23.0
3,70.21875,66.0
4,47.035736,38.0
5,73.33018,72.0
6,37.859253,35.0
7,28.56103,37.0
8,71.31704,79.0
9,45.173138,46.0
10,52.820168,64.0
11,47.640556,47.0
12,62.86672,64.0
13,47.244663,49.0
14,41.68729,51.0
15,81.21105,84.0
16,71.705956,71.0
17,42.290257,41.0
18,52.60831,44.0
19,78.96121,82.0
20,64.050804,77.0
21,77.88299,79.0
22,72.86593,83.0
23,58.962273,58.0
24,21.816992,25.0
25,78.184845,70.0
26,48.482513,47.0
27,27.39459,34.0
28,22.97788,25.0
29,60.866623,60.0
30,68.93387,65.0
31,41.50497,38.0
32,71.66111,71.0
33,44.421425,47.0
34,54.003784,54.0
35,60.677525,67.0
36,39.650063,29.0
37,44.72227,39.0
38,79.96643,73.0
39,58.815723,58.0
40,45.54327,31.0
41,76.52201,79.0
42,51.626427,55.0
43,68.99007,68.0
44,25.180166,18.0
45,38.666313,52.0
46,56.564053,61.0
47,49.9293,54.0
48,30.243849,31.0
49,48.177258,50.0
50,40.960106,32.0
51,78.569046,76.0
52,19.358604,26.0
53,21.257053,23.0
54,77.14945,75.0
55,55.90093,63.0
56,46.447536,42.0
57,62.975296,75.0
58,54.15612,56.0
59,47.572525,52.0
60,32.811363,37.0
61,47.019703,41.0
62,62.645145,61.0
63,66.64142,69.0
64,45.85743,44.0
65,73.97266,80.0
