,predicted_value,ground_truth
0,37.37547,40.0
1,21.64173,28.0
2,71.88103,76.0
3,44.449776,40.0
4,74.74862,81.0
5,38.27052,45.0
6,73.612465,79.0
7,59.363976,67.0
8,40.515087,37.0
9,26.253355,30.0
10,51.360767,53.0
11,70.73568,69.0
12,52.648678,55.0
13,46.198013,48.0
14,78.936295,79.0
15,71.70487,69.0
16,12.821112,23.0
17,45.429996,48.0
18,55.19328,58.0
19,64.85381,61.0
20,82.25076,80.0
21,47.383274,51.0
22,59.57367,64.0
23,41.847557,54.0
24,21.511808,20.0
25,81.01365,72.0
26,34.202473,40.0
27,27.552649,25.0
28,23.962175,34.0
29,54.98039,62.0
30,25.11334,37.0
31,30.98811,41.0
32,87.40173,81.0
33,61.074543,58.0
34,37.401714,43.0
35,39.35286,32.0
36,22.564623,70.0
37,84.13623,85.0
38,42.02084,46.0
39,65.43882,71.0
40,68.49556,75.0
41,47.29448,42.0
42,48.09238,51.0
43,63.743797,67.0
44,73.2351,59.0
45,17.968775,28.0
46,59.8475,56.0
47,25.329855,33.0
48,40.333393,31.0
49,44.39041,48.0
50,63.27223,59.0
51,74.51734,73.0
52,57.563946,56.0
53,70.079506,65.0
54,41.23855,45.0
55,59.83202,62.0
56,92.61648,85.0
57,39.186745,34.0
58,49.53951,52.0
59,28.3468,28.0
60,68.888115,65.0
61,82.94561,81.0
62,22.225977,24.0
63,72.51274,74.0
64,83.07582,78.0
65,78.89522,79.0
