,predicted_value,ground_truth
0,54.09309,60.0
1,53.38083,56.0
2,33.97788,25.0
3,36.394554,30.0
4,48.896633,46.0
5,76.41243,79.0
6,62.703968,71.0
7,50.25081,33.0
8,44.57525,46.0
9,81.06718,85.0
10,47.428146,51.0
11,30.469887,35.0
12,51.912266,42.0
13,36.384445,37.0
14,27.736809,25.0
15,28.982769,26.0
16,61.569508,60.0
17,32.436172,25.0
18,49.207863,40.0
19,34.786694,50.0
20,80.51825,69.0
21,62.326218,67.0
22,79.44844,80.0
23,70.01219,72.0
24,62.647755,55.0
25,60.404934,57.0
26,79.14804,78.0
27,69.75606,81.0
28,78.853294,79.0
29,74.68671,71.0
30,65.11638,59.0
31,54.9444,63.0
32,81.57838,86.0
33,78.75348,73.0
34,74.987366,82.0
35,38.275593,39.0
36,67.61764,81.0
37,71.49382,65.0
38,42.99627,41.0
39,54.463493,56.0
40,69.42664,68.0
41,53.96548,52.0
42,22.750624,19.0
43,62.35692,64.0
44,47.335114,48.0
45,21.871956,23.0
46,58.133896,55.0
47,76.325356,76.0
48,34.224174,35.0
49,53.58702,48.0
50,63.459305,65.0
51,25.153904,20.0
52,79.94855,74.0
53,55.119354,58.0
54,50.732998,42.0
55,39.007515,36.0
56,41.12108,34.0
57,61.382557,63.0
58,69.94692,76.0
59,77.09816,71.0
60,41.76474,47.0
61,43.9757,39.0
62,40.671936,32.0
63,77.54008,78.0
64,46.82634,52.0
65,42.4424,44.0
