,predicted_value,ground_truth
0,52.45792,52.0
1,37.61219,37.0
2,70.15083,71.0
3,88.011284,78.0
4,79.22744,80.0
5,82.01913,77.0
6,67.09545,62.0
7,44.998966,55.0
8,38.34978,43.0
9,82.46708,84.0
10,76.35054,72.0
11,43.293587,51.0
12,85.568245,76.0
13,41.111774,33.0
14,52.3925,60.0
15,85.6065,79.0
16,44.03407,48.0
17,83.15313,74.0
18,70.2748,71.0
19,23.502228,26.0
20,29.688828,18.0
21,64.66356,68.0
22,41.875286,38.0
23,80.4374,81.0
24,59.52959,58.0
25,78.80456,78.0
26,83.548515,83.0
27,42.37601,39.0
28,23.46569,33.0
29,63.431255,66.0
30,49.882122,60.0
31,74.666405,70.0
32,24.152283,26.0
33,38.5297,46.0
34,26.614496,37.0
35,68.713715,63.0
36,36.871017,44.0
37,47.12471,51.0
38,52.149017,51.0
39,42.976406,47.0
40,24.558964,25.0
41,60.477226,59.0
42,33.045937,32.0
43,76.98465,72.0
44,73.25397,65.0
45,79.24883,68.0
46,41.494007,39.0
47,58.42322,55.0
48,18.965681,24.0
49,43.155216,56.0
50,75.37927,69.0
51,86.6479,83.0
52,42.406002,46.0
53,25.173456,29.0
54,20.497824,18.0
55,80.607056,84.0
56,63.296974,48.0
57,49.669792,54.0
58,33.767357,35.0
59,44.03238,58.0
60,40.734783,41.0
61,52.87381,53.0
62,25.051722,28.0
63,35.6203,35.0
64,73.861595,62.0
65,81.85339,74.0
