,predicted_value,ground_truth
0,20.854136,15.82
1,15.718608,14.1
2,11.708883,10.86
3,29.453074,23.0
4,32.60435,30.0
5,27.28307,16.55
6,15.141729,17.3
7,10.529458,6.47
8,28.942923,23.1
9,12.311894,8.2
10,14.410385,12.81
11,18.952888,15.35
12,12.478298,12.4
13,11.062555,11.178
14,16.292938,15.92
15,14.136178,13.8
16,27.487888,27.0
17,14.945095,14.25
18,12.434751,10.0
19,24.56924,20.65
20,14.1283,11.55
21,14.420204,12.04
22,18.550095,14.8
23,12.557631,18.2
24,8.634359,9.5202
25,15.774123,9.41
26,13.643916,13.12
27,22.20828,10.82
28,19.93669,9.97
29,11.487077,12.8
30,22.597,15.0253
31,13.152519,12.2
32,12.157352,9.23
33,25.2262,30.78
34,14.787816,14.8
35,17.228718,16.5
36,14.891103,17.8
37,29.855959,27.0
38,13.011282,9.66
39,13.72787,13.18
40,16.815626,10.4668
41,22.92903,22.0
42,18.209791,14.0
43,11.335061,8.82
44,34.46566,44.2
45,11.980892,9.2
46,28.759745,33.0
47,21.029732,18.59
48,27.436394,21.0
49,18.122128,14.37
50,24.498476,21.0
51,29.034143,28.0
52,11.810138,11.81
53,24.64688,24.83
54,17.057085,17.36
55,21.148054,18.1383
56,36.257774,42.0
57,20.259867,22.77
