,predicted_value,ground_truth
0,12.348983,13.75
1,17.914253,15.3
2,18.746647,27.5975
3,9.014904,9.2081
4,14.054393,17.2
5,10.949158,9.7201
6,13.473748,13.9
7,11.299097,11.07
8,15.234024,14.2
9,14.973864,15.42
10,9.368296,10.25
11,12.895706,16.13
12,19.116913,23.0
13,19.835106,22.48
14,26.3879,32.0
15,18.692698,20.04
16,23.946568,17.83
17,11.377113,15.1
18,8.930429,11.32
19,9.485084,8.3203
20,29.119486,20.33
21,11.177485,13.12
22,13.67594,14.25
23,30.324707,39.0
24,21.272114,18.1547
25,13.537937,12.76
26,11.443986,8.2656
27,11.137555,14.76
28,18.197916,30.08
29,13.397239,10.37
30,11.475434,10.76
31,15.631551,21.0
32,11.031031,14.653
33,14.052031,11.92
34,17.14494,16.55
35,14.26841,18.7379
36,9.7753935,12.66
37,12.986911,12.4
38,19.318354,13.8097
39,14.643239,13.28
40,29.7708,27.0
41,22.618673,17.0
42,28.330309,39.2526
43,32.821068,23.0
44,10.984718,9.1068
45,13.311179,12.15
46,14.411861,15.8
47,12.623111,10.99
48,12.17474,9.23
49,20.032608,12.64
50,15.971584,12.2
51,13.659619,12.09
52,10.709702,8.2
53,11.876688,9.8
54,16.249529,22.0479
55,25.201246,26.0
56,12.935112,14.8
57,10.876057,9.5
