,predicted_value,ground_truth
0,10.618674,12.15
1,12.838405,14.0
2,15.287151,14.0
3,12.707692,16.57
4,18.175146,16.13
5,18.709688,11.92
6,11.892175,12.9
7,11.580187,10.86
8,19.426035,12.77
9,15.778954,14.91
10,12.413139,12.4298
11,11.629974,11.07
12,18.155043,22.1081
13,11.075898,11.2
14,11.042702,13.18
15,29.733437,11.91
16,12.072353,14.653
17,11.620283,12.81
18,31.96857,27.0
19,13.532586,8.42
20,27.572786,33.0
21,10.258299,15.0
22,16.34325,15.53
23,23.836931,23.6
24,18.463497,18.2177
25,11.712455,8.88
26,16.464115,12.5257
27,18.57388,18.0
28,25.121815,34.0534
29,21.787746,29.02
30,11.335203,10.4
31,23.10203,23.0
32,11.981716,9.73
33,24.633097,21.0
34,11.130812,8.86
35,13.612423,13.38
36,10.908593,12.49
37,12.089787,10.18
38,28.712729,37.0
39,13.433285,10.69
40,11.743311,16.8
41,22.115559,19.7591
42,13.699772,14.42
43,12.405472,9.3
44,16.238056,15.2
45,9.923651,8.01
46,17.52185,24.9884
47,22.663317,8.83
48,13.75306,14.3
49,12.62142,9.79
50,15.080615,16.3943
51,12.973367,20.8
52,7.6343656,8.3203
53,17.9859,18.9
54,27.67543,30.08
55,16.10293,26.8
56,20.379408,17.9
57,11.261219,17.8
