,predicted_value,ground_truth
0,17.165346,11.92
1,16.73344,12.77
2,10.186686,9.4
3,12.678785,19.2
4,16.303072,17.0
5,10.39859,12.66
6,23.983593,33.24
7,13.630606,16.1
8,9.994608,9.2081
9,10.863076,10.83
10,12.532191,9.97
11,12.713625,10.37
12,20.4006,19.66
13,16.743076,17.2
14,17.300316,21.0
15,11.553966,13.12
16,12.0060215,10.53
17,13.430456,15.6
18,14.1419325,17.6
19,15.229309,20.9
20,13.073563,9.69
21,15.571505,14.1
22,18.652487,29.02
23,18.651127,25.66
24,11.623095,12.43
25,17.557032,15.4
26,10.607362,6.47
27,18.861498,16.6
28,23.146425,21.0
29,25.904001,27.0
30,15.914625,22.11
31,10.942145,15.0
32,12.7457485,14.2
33,14.023402,15.2
34,26.404875,30.0
35,14.019849,13.92
36,31.390669,26.0
37,12.379551,11.66
38,12.829579,15.82
39,13.828155,14.77
40,15.680625,22.48
41,13.046572,12.4
42,27.84479,24.0
43,25.561193,39.0
44,10.99312,10.64
45,12.364026,11.0
46,11.760827,13.18
47,12.405662,8.75
48,9.888622,8.3313
49,13.807979,14.8
50,13.0693655,13.63
51,10.63357,9.7
52,16.333216,14.38
53,11.79846,11.6
54,12.910714,13.8
55,16.647043,18.7379
56,14.228424,17.3
57,24.548721,39.0
