,predicted_value,ground_truth
0,20.18411,15.82
1,21.24695,14.1
2,7.5502443,10.86
3,26.271984,23.0
4,47.046207,30.0
5,38.068684,16.55
6,11.233248,17.3
7,5.8540363,6.47
8,24.146164,23.1
9,5.666772,8.2
10,7.522249,12.81
11,10.337459,15.35
12,7.178997,12.4
13,13.016859,11.178
14,14.129174,15.92
15,11.157898,13.8
16,29.345724,27.0
17,14.607096,14.25
18,6.756009,10.0
19,18.637491,20.65
20,6.261223,11.55
21,6.958619,12.04
22,9.218139,14.8
23,10.537667,18.2
24,6.707244,9.5202
25,11.992872,9.41
26,10.470769,13.12
27,19.327087,10.82
28,18.575466,9.97
29,10.947918,12.8
30,12.784663,15.0253
31,13.216832,12.2
32,15.660015,9.23
33,24.57134,30.78
34,13.052574,14.8
35,14.323877,16.5
36,10.968458,17.8
37,39.943077,27.0
38,9.343281,9.66
39,8.695761,13.18
40,7.2800455,10.4668
41,27.514267,22.0
42,9.172458,14.0
43,5.57333,8.82
44,60.602047,44.2
45,9.589585,9.2
46,46.069355,33.0
47,11.00991,18.59
48,29.101818,21.0
49,17.60932,14.37
50,20.785347,21.0
51,28.232706,28.0
52,7.564515,11.81
53,33.08974,24.83
54,20.786772,17.36
55,18.084543,18.1383
56,45.83716,42.0
57,16.45545,22.77
