,predicted_value,ground_truth
0,10.38149,11.07
1,8.502548,12.36
2,6.2440634,8.5
3,10.765369,11.66
4,11.181646,17.8
5,13.745659,9.71
6,5.4528084,9.1068
7,34.609615,23.3
8,12.115097,17.8
9,19.969776,21.15
10,10.3797,10.4
11,5.9414353,10.0
12,25.398417,32.0
13,15.542471,8.75
14,41.376846,40.0
15,31.484383,27.0
16,18.563911,16.55
17,34.585014,48.0
18,6.6558456,9.79
19,11.546242,12.75
20,9.63235,8.67
21,14.54645,15.74
22,18.409716,27.5975
23,13.156875,14.0
24,11.823554,12.9
25,12.004465,11.0
26,8.098529,8.07
27,9.950746,15.8
28,16.54109,34.0068
29,15.154831,12.07
30,16.68895,20.56
31,11.548128,20.04
32,8.896989,10.52
33,11.4696045,12.4
34,16.572485,17.4
35,10.788036,14.17
36,25.66462,46.0
37,13.328253,18.1383
38,12.062099,13.8097
39,16.349573,23.65
40,29.496471,23.1
41,11.463001,18.2
42,14.527869,14.8
43,9.703955,8.26
44,12.585403,16.03
45,15.226559,15.7
46,32.492817,27.0
47,10.304801,21.0
48,8.930204,12.49
49,11.591448,13.41
50,14.78558,14.91
51,12.319259,16.55
52,10.153976,14.37
53,15.797287,18.9
54,8.532784,12.15
55,12.413502,13.22
56,8.821031,10.73
57,10.854534,9.69
