,predicted_value,ground_truth
0,17.768898,11.92
1,24.71312,12.77
2,6.4281063,9.4
3,13.814596,19.2
4,11.986286,17.0
5,7.5818033,12.66
6,22.256514,33.24
7,16.426119,16.1
8,5.6810627,9.2081
9,7.9788246,10.83
10,23.575148,9.97
11,12.838152,10.37
12,28.90567,19.66
13,15.068472,17.2
14,20.323195,21.0
15,11.452215,13.12
16,10.508261,10.53
17,13.152573,15.6
18,19.888147,17.6
19,25.54219,20.9
20,7.380421,9.69
21,12.439074,14.1
22,31.390615,29.02
23,21.367538,25.66
24,9.263842,12.43
25,24.879536,15.4
26,6.6716394,6.47
27,19.837915,16.6
28,22.265213,21.0
29,22.087742,27.0
30,12.522961,22.11
31,11.494274,15.0
32,13.249962,14.2
33,13.174566,15.2
34,46.743553,30.0
35,8.913237,13.92
36,46.10781,26.0
37,10.7080555,11.66
38,17.003647,15.82
39,9.774115,14.77
40,19.293959,22.48
41,8.58497,12.4
42,27.332867,24.0
43,35.29731,39.0
44,9.101799,10.64
45,12.468573,11.0
46,12.470287,13.18
47,13.889421,8.75
48,6.2021255,8.3313
49,14.1805935,14.8
50,18.490208,13.63
51,18.189276,9.7
52,16.40068,14.38
53,11.519638,11.6
54,11.166559,13.8
55,16.143358,18.7379
56,11.297998,17.3
57,35.09637,39.0
