,predicted_value,ground_truth
0,7.5643897,10.25
1,28.096266,17.2
2,8.940777,10.2
3,11.033276,16.0
4,19.657816,18.8008
5,37.91033,40.0
6,13.043655,9.31
7,14.551441,16.88
8,26.026516,37.0
9,13.077716,13.41
10,19.384333,15.82
11,9.594887,25.0
12,10.624463,12.3477
13,15.0167055,14.98
14,11.128124,12.83
15,9.009426,8.52
16,14.121225,14.03
17,33.333206,32.0
18,8.058384,11.55
19,16.943024,7.0
20,10.614322,10.69
21,9.52612,12.66
22,13.597717,15.04
23,16.426548,20.0
24,17.107677,23.65
25,28.06168,28.0
26,17.100857,21.15
27,7.013069,11.69
28,8.010852,7.26
29,17.347488,26.0
30,18.974174,18.9
31,11.380659,8.94
32,14.396802,14.8
33,9.319751,12.58
34,10.236428,13.78
35,18.215214,17.2
36,13.766045,14.18
37,8.238783,8.9747
38,11.359137,11.9
39,15.870328,14.0
40,26.20593,24.0
41,23.644588,20.04
42,17.936947,30.0
43,19.617382,17.4
44,12.64876,9.5
45,7.7075887,11.0
46,10.654868,12.8
47,10.6260395,10.96
48,24.684916,16.93
49,17.513357,18.2615
50,31.249815,20.34
51,11.046026,15.25
52,8.529561,10.86
53,16.149656,13.6
54,12.470923,14.9432
55,12.977161,13.28
56,26.304914,23.08
57,10.310007,11.95
