,predicted_value,ground_truth
0,31.095945,32.0
1,16.071548,12.83
2,8.99726,13.88
3,29.16356,23.0
4,18.086578,15.53
5,23.990437,31.2827
6,14.662748,10.52
7,28.175047,20.9
8,18.815481,15.7
9,12.315908,9.5
10,12.036052,9.5202
11,20.429583,17.79
12,17.178663,14.29
13,13.061179,11.6
14,14.663861,13.8
15,9.100497,9.21
16,12.421202,14.7
17,14.301756,15.25
18,8.2932825,9.1068
19,17.61784,14.88
20,30.946257,11.91
21,13.142893,14.42
22,28.95882,20.56
23,12.149384,10.52
24,19.332382,17.1
25,29.791786,32.0
26,11.327967,10.2218
27,21.808697,22.48
28,7.934313,12.23
29,15.7001705,15.8
30,21.242477,17.78
31,10.120974,9.75
32,16.149004,13.6
33,9.867992,8.2464
34,17.94668,18.2
35,25.374016,28.8
36,12.335035,11.9
37,18.353592,14.77
38,16.385624,23.0
39,10.852142,11.56
40,13.839711,10.4
41,29.79791,24.6543
42,21.029713,25.66
43,18.898441,18.2177
44,31.527748,39.0
45,9.542685,8.2
46,30.699062,20.0
47,19.45431,18.0
48,14.329367,9.2
49,15.186746,16.88
50,11.82539,11.83
51,14.888251,13.28
52,19.245773,26.0
53,11.234607,12.8
54,23.83652,22.0
55,15.982542,15.8
56,43.596413,56.2
57,12.3397045,12.38
