,predicted_value,ground_truth
0,11.059302,13.75
1,14.33357,15.3
2,24.047005,27.5975
3,6.472869,9.2081
4,11.488196,17.2
5,12.401854,9.7201
6,13.98895,13.9
7,12.704774,11.07
8,19.164717,14.2
9,13.755137,15.42
10,8.735989,10.25
11,17.70829,16.13
12,13.482124,23.0
13,17.843458,22.48
14,34.972878,32.0
15,17.359352,20.04
16,30.413868,17.83
17,14.508233,15.1
18,7.400614,11.32
19,8.204371,8.3203
20,35.897648,20.33
21,11.941466,13.12
22,18.776344,14.25
23,31.51645,39.0
24,32.303905,18.1547
25,11.915638,12.76
26,7.5801735,8.2656
27,11.534707,14.76
28,24.472525,30.08
29,11.455288,10.37
30,7.2081738,10.76
31,15.729677,21.0
32,7.5235996,14.653
33,14.131313,11.92
34,17.326452,16.55
35,19.792248,18.7379
36,13.662925,12.66
37,11.356543,12.4
38,15.543931,13.8097
39,13.039679,13.28
40,33.131912,27.0
41,11.260063,17.0
42,27.111382,39.2526
43,30.084042,23.0
44,7.7799377,9.1068
45,11.64117,12.15
46,11.812837,15.8
47,11.993764,10.99
48,5.377101,9.23
49,17.486225,12.64
50,16.180841,12.2
51,9.724018,12.09
52,8.480874,8.2
53,11.06462,9.8
54,16.520388,22.0479
55,36.388428,26.0
56,12.660092,14.8
57,7.765704,9.5
