,predicted_value,ground_truth
0,10.572497,10.25
1,20.2118,17.2
2,10.740687,10.2
3,14.296251,16.0
4,21.398033,18.8008
5,37.76998,40.0
6,15.295947,9.31
7,13.2630625,16.88
8,32.62832,37.0
9,15.256356,13.41
10,14.947395,15.82
11,15.709538,25.0
12,12.134143,12.3477
13,14.600524,14.98
14,10.094109,12.83
15,13.465927,8.52
16,13.020289,14.03
17,28.489006,32.0
18,10.336812,11.55
19,13.419358,7.0
20,11.86117,10.69
21,10.188952,12.66
22,16.944958,15.04
23,30.354324,20.0
24,17.982096,23.65
25,32.95935,28.0
26,26.312588,21.15
27,10.288409,11.69
28,9.532697,7.26
29,23.288046,26.0
30,17.859318,18.9
31,13.469344,8.94
32,16.203135,14.8
33,10.499892,12.58
34,11.105483,13.78
35,16.781382,17.2
36,17.240093,14.18
37,8.896575,8.9747
38,13.309749,11.9
39,15.158105,14.0
40,30.652842,24.0
41,18.857456,20.04
42,26.803226,30.0
43,22.657724,17.4
44,12.140666,9.5
45,9.0589,11.0
46,12.365697,12.8
47,14.041053,10.96
48,23.479279,16.93
49,15.077283,18.2615
50,22.520546,20.34
51,16.565844,15.25
52,11.863919,10.86
53,14.739828,13.6
54,12.626992,14.9432
55,13.157659,13.28
56,25.92804,23.08
57,12.9367695,11.95
