,predicted_value,ground_truth
0,22.76659,28.0
1,20.39703,24.9884
2,22.957504,44.1
3,13.438045,12.8
4,13.836712,16.66
5,10.660846,11.0
6,10.5314665,9.23
7,18.623003,20.65
8,12.0488405,10.37
9,15.48976,12.9391
10,11.396713,10.8
11,14.974229,17.2
12,9.70104,9.82
13,27.616026,42.5
14,15.417093,23.65
15,8.511968,10.92
16,12.294247,8.7721
17,20.714212,19.7
18,16.354925,17.2
19,10.831605,9.66
20,13.036132,15.92
21,11.124242,17.2
22,11.513126,8.82
23,18.081915,29.9685
24,8.618506,8.01
25,16.132776,16.13
26,8.1553,9.3149
27,20.455143,17.0
28,15.894073,15.6
29,12.431958,12.38
30,8.953495,8.43
31,10.091739,13.583
32,21.009459,15.28
33,11.638694,14.17
34,12.306256,14.3
35,22.452654,30.78
36,9.390648,11.8816
37,9.919157,11.83
38,10.367436,7.19
39,20.21345,39.3949
40,15.328734,19.08
41,13.578082,13.95
42,11.9103,9.8
43,11.907926,20.8
44,12.139691,13.8
45,11.201554,11.56
46,22.258297,24.0
47,8.357116,14.66
48,23.467308,23.6
49,9.592828,14.86
50,18.7154,18.7379
51,8.921636,12.58
52,10.657805,12.81
53,18.872736,21.0
54,11.211468,12.23
55,22.273842,26.0
56,11.379218,13.18
57,19.969069,21.22
