,predicted_value,ground_truth
0,56.332695,55.0
1,67.88738,58.0
2,28.538261,26.0
3,80.472046,76.0
4,36.19523,34.0
5,21.654593,28.0
6,62.270164,53.0
7,58.137848,44.0
8,41.421574,42.0
9,57.059402,56.0
10,50.139503,45.0
11,68.21067,79.0
12,75.50762,81.0
13,71.58182,78.0
14,62.119934,66.0
15,60.78051,59.0
16,71.75984,63.0
17,42.054405,37.0
18,52.50311,49.0
19,65.69111,71.0
20,84.877396,86.0
21,26.513826,41.0
22,73.58852,76.0
23,74.47299,66.0
24,72.92016,68.0
25,69.95473,68.0
26,22.783892,23.0
27,83.40991,72.0
28,35.34781,31.0
29,52.166786,55.0
30,46.076668,47.0
31,45.222855,40.0
32,47.490685,60.0
33,18.670122,19.0
34,80.79507,82.0
35,38.96125,31.0
36,48.23152,38.0
37,35.399567,36.0
38,23.692932,26.0
39,33.1577,35.0
40,81.72449,76.0
41,63.282295,62.0
42,31.21039,28.0
43,43.319286,50.0
44,84.42661,85.0
45,85.19254,79.0
46,45.509834,45.0
47,48.305782,40.0
48,81.945854,80.0
49,43.82225,37.0
50,34.03028,32.0
51,91.29766,78.0
52,60.052166,64.0
53,29.207855,30.0
54,45.15146,24.0
55,69.362656,58.0
56,60.986763,56.0
57,73.774895,72.0
58,82.69005,70.0
59,46.221252,47.0
60,60.634872,52.0
61,42.42673,43.0
62,71.768936,61.0
63,74.42266,70.0
64,47.522545,48.0
65,79.54253,71.0
