,predicted_value,ground_truth
0,81.92123,83.0
1,43.592827,47.0
2,21.699219,28.0
3,49.34247,61.0
4,79.85502,72.0
5,40.731106,56.0
6,79.026955,73.0
7,28.01817,28.0
8,85.37936,74.0
9,70.37414,64.0
10,52.72594,58.0
11,49.86557,45.0
12,75.23865,69.0
13,40.378036,37.0
14,53.89332,52.0
15,65.46977,48.0
16,34.217052,34.0
17,83.43102,71.0
18,83.92786,75.0
19,76.329216,77.0
20,35.078724,34.0
21,43.02973,48.0
22,85.13663,80.0
23,23.197683,23.0
24,39.375046,42.0
25,61.886772,56.0
26,47.28194,58.0
27,77.41703,70.0
28,44.81137,49.0
29,77.67071,78.0
30,35.30771,37.0
31,64.69312,65.0
32,37.099968,27.0
33,39.27386,54.0
34,48.89587,46.0
35,59.864838,61.0
36,77.75106,85.0
37,85.0553,83.0
38,30.742355,31.0
39,46.693542,53.0
40,60.355007,62.0
41,78.164734,68.0
42,84.183716,79.0
43,54.768833,60.0
44,23.48585,26.0
45,52.033012,43.0
46,34.068695,41.0
47,71.1408,68.0
48,85.75642,83.0
49,35.078407,34.0
50,71.49006,69.0
51,69.51974,62.0
52,78.37253,76.0
53,32.176033,40.0
54,79.12293,79.0
55,79.1204,66.0
56,19.885525,29.0
57,47.5863,44.0
58,40.99205,54.0
59,31.614048,23.0
60,80.86895,85.0
61,55.7381,39.0
62,50.174656,40.0
63,56.95527,51.0
64,34.950157,18.0
65,35.25464,31.0
