,predicted_value,ground_truth
0,68.15715,72.0
1,23.063696,28.0
2,32.60892,25.0
3,45.22583,46.0
4,49.14799,55.0
5,63.54823,72.0
6,38.11108,33.0
7,71.43723,85.0
8,36.247322,37.0
9,49.624603,50.0
10,69.823494,70.0
11,58.93318,69.0
12,43.655968,31.0
13,48.712257,56.0
14,35.340355,48.0
15,70.20258,78.0
16,71.66324,80.0
17,70.943886,75.0
18,60.886898,65.0
19,65.261734,68.0
20,45.1779,40.0
21,25.963102,41.0
22,50.2627,45.0
23,33.90367,30.0
24,46.24936,51.0
25,64.714134,81.0
26,56.967033,58.0
27,43.87925,52.0
28,38.843124,54.0
29,22.522394,37.0
30,52.130898,54.0
31,69.92688,77.0
32,64.92636,64.0
33,46.720596,60.0
34,55.252815,62.0
35,47.40119,47.0
36,69.04287,79.0
37,38.349754,35.0
38,22.001484,19.0
39,32.037785,26.0
40,27.627129,31.0
41,74.10779,68.0
42,68.47724,69.0
43,24.191526,18.0
44,37.98937,34.0
45,66.39717,62.0
46,35.95431,35.0
47,80.654305,76.0
48,54.528297,52.0
49,66.51064,76.0
50,23.649582,36.0
51,77.16082,83.0
52,40.093857,40.0
53,49.13464,58.0
54,79.62882,86.0
55,36.792366,42.0
56,49.172523,39.0
57,53.007,60.0
58,44.63204,47.0
59,44.23493,44.0
60,17.434555,23.0
61,66.90761,66.0
62,80.523384,79.0
63,67.68443,70.0
64,48.076366,61.0
65,26.256735,28.0
