,predicted_value,ground_truth
0,40.927715,40.0
1,28.217932,28.0
2,75.55155,76.0
3,31.105373,40.0
4,77.325424,81.0
5,29.541525,45.0
6,85.67652,79.0
7,63.162407,67.0
8,32.63305,37.0
9,29.369318,30.0
10,53.16737,53.0
11,62.52452,69.0
12,57.63009,55.0
13,43.722145,48.0
14,76.72067,79.0
15,65.12472,69.0
16,22.950647,23.0
17,35.89301,48.0
18,58.5088,58.0
19,63.803112,61.0
20,87.33682,80.0
21,50.23314,51.0
22,62.984394,64.0
23,49.20422,54.0
24,21.481344,20.0
25,66.34676,72.0
26,35.5473,40.0
27,30.58856,25.0
28,21.23918,34.0
29,59.508984,62.0
30,23.198875,37.0
31,25.508745,41.0
32,84.481346,81.0
33,45.480957,58.0
34,38.04742,43.0
35,33.67553,32.0
36,30.961752,70.0
37,82.44529,85.0
38,42.57867,46.0
39,72.54835,71.0
40,72.88424,75.0
41,37.99741,42.0
42,49.388416,51.0
43,56.59802,67.0
44,70.28338,59.0
45,20.196077,28.0
46,59.30439,56.0
47,20.685465,33.0
48,35.120594,31.0
49,39.039654,48.0
50,65.755135,59.0
51,68.36278,73.0
52,42.73909,56.0
53,78.62705,65.0
54,43.863815,45.0
55,46.870377,62.0
56,86.482666,85.0
57,42.307663,34.0
58,53.82762,52.0
59,18.881496,28.0
60,71.74849,65.0
61,84.78776,81.0
62,19.371435,24.0
63,72.827736,74.0
64,78.5753,78.0
65,78.97203,79.0
