,predicted_value,ground_truth
0,68.909,76.0
1,23.584059,25.0
2,72.32238,85.0
3,18.807396,24.0
4,58.022705,62.0
5,63.936943,74.0
6,27.686882,37.0
7,68.747925,69.0
8,39.15167,36.0
9,41.523216,49.0
10,43.904877,48.0
11,42.1494,40.0
12,67.171265,62.0
13,34.261368,45.0
14,39.96762,51.0
15,45.742218,48.0
16,71.25487,77.0
17,50.69388,55.0
18,41.396423,52.0
19,52.799416,60.0
20,34.95671,32.0
21,70.155174,59.0
22,24.330408,34.0
23,43.794838,44.0
24,50.808277,60.0
25,22.982094,26.0
26,28.629538,40.0
27,51.81007,57.0
28,62.136967,57.0
29,43.7264,47.0
30,68.9095,79.0
31,37.1433,28.0
32,61.25375,62.0
33,77.707115,73.0
34,56.64064,68.0
35,62.67276,76.0
36,76.748886,79.0
37,66.73125,67.0
38,19.15904,20.0
39,33.936897,43.0
40,82.049675,72.0
41,38.41027,55.0
42,47.622353,40.0
43,52.066063,56.0
44,68.93639,83.0
45,69.21181,56.0
46,46.451874,44.0
47,34.53618,30.0
48,75.2404,78.0
49,26.64068,34.0
50,56.206432,69.0
51,72.695656,69.0
52,24.70062,28.0
53,38.680496,41.0
54,45.226295,50.0
55,70.44832,66.0
56,38.36989,34.0
57,34.348755,52.0
58,62.99076,69.0
59,30.834194,36.0
60,82.40503,85.0
61,21.165102,19.0
62,32.27116,33.0
63,79.08258,66.0
64,83.85567,81.0
65,80.237724,80.0
