,predicted_value,ground_truth
0,22.722961,25.0
1,83.25707,87.0
2,23.446608,23.0
3,63.724686,66.0
4,42.102066,38.0
5,77.94992,72.0
6,39.21582,35.0
7,25.46095,37.0
8,68.82538,79.0
9,50.92714,46.0
10,55.202225,64.0
11,48.3274,47.0
12,62.321724,64.0
13,48.535904,49.0
14,35.95644,51.0
15,83.56379,84.0
16,76.78105,71.0
17,56.691162,41.0
18,45.406918,44.0
19,78.69346,82.0
20,79.825264,77.0
21,77.1875,79.0
22,71.676735,83.0
23,65.88967,58.0
24,34.585785,25.0
25,80.128365,70.0
26,40.551685,47.0
27,23.209524,34.0
28,24.167744,25.0
29,58.226994,60.0
30,75.71545,65.0
31,44.632122,38.0
32,74.578186,71.0
33,47.287025,47.0
34,53.84083,54.0
35,61.90772,67.0
36,37.149826,29.0
37,41.187584,39.0
38,78.268745,73.0
39,48.717625,58.0
40,35.301888,31.0
41,81.733315,79.0
42,54.85406,55.0
43,69.579994,68.0
44,22.954916,18.0
45,42.954353,52.0
46,66.815025,61.0
47,54.66826,54.0
48,29.805586,31.0
49,39.2601,50.0
50,35.70441,32.0
51,72.77338,76.0
52,25.897491,26.0
53,21.998753,23.0
54,76.40461,75.0
55,59.41196,63.0
56,39.98565,42.0
57,60.519146,75.0
58,59.59548,56.0
59,50.709694,52.0
60,45.479546,37.0
61,45.67658,41.0
62,64.160805,61.0
63,73.147026,69.0
64,47.783646,44.0
65,76.9777,80.0
