,predicted_value,ground_truth
0,34.085564,33.0
1,79.14066,78.0
2,76.04876,78.0
3,65.992294,76.0
4,80.336006,86.0
5,66.54075,66.0
6,63.517437,72.0
7,47.392094,44.0
8,73.274574,75.0
9,49.352272,51.0
10,71.795586,69.0
11,58.380478,64.0
12,63.78617,62.0
13,23.758099,28.0
14,41.352386,46.0
15,41.507687,52.0
16,56.274426,58.0
17,44.00488,46.0
18,45.809643,55.0
19,53.389,52.0
20,34.80322,35.0
21,25.323912,24.0
22,43.432205,47.0
23,67.07891,60.0
24,29.704054,26.0
25,32.77915,29.0
26,31.2575,34.0
27,47.727783,54.0
28,87.414856,85.0
29,42.90287,42.0
30,65.599815,68.0
31,32.59743,37.0
32,78.094406,70.0
33,76.20068,66.0
34,77.00075,83.0
35,78.92154,80.0
36,82.00878,73.0
37,70.850365,77.0
38,39.327545,38.0
39,71.98148,74.0
40,19.241117,23.0
41,20.898577,20.0
42,75.26312,79.0
43,26.519926,27.0
44,60.326904,64.0
45,52.736942,50.0
46,44.29101,35.0
47,43.57644,36.0
48,36.911175,49.0
49,38.655792,39.0
50,41.437836,47.0
51,67.556564,59.0
52,38.53514,39.0
53,53.726463,60.0
54,74.44432,82.0
55,66.00055,67.0
56,49.786556,55.0
57,56.090042,56.0
58,67.85877,71.0
59,48.577663,48.0
60,63.481373,70.0
61,36.81161,28.0
62,49.203125,58.0
63,43.133392,43.0
64,43.779408,43.0
65,26.925663,32.0
