,predicted_value,ground_truth
0,65.027054,76.0
1,22.425491,25.0
2,78.39746,85.0
3,19.555521,24.0
4,64.795135,62.0
5,68.64417,74.0
6,28.051357,37.0
7,78.73757,69.0
8,42.472534,36.0
9,42.385456,49.0
10,38.06445,48.0
11,35.577763,40.0
12,74.4143,62.0
13,31.71373,45.0
14,35.05433,51.0
15,44.271526,48.0
16,81.5111,77.0
17,48.758923,55.0
18,47.113995,52.0
19,61.732105,60.0
20,33.740425,32.0
21,67.88593,59.0
22,33.303078,34.0
23,47.941875,44.0
24,51.591293,60.0
25,30.660973,26.0
26,34.44834,40.0
27,49.122078,57.0
28,50.836388,57.0
29,44.03531,47.0
30,70.730286,79.0
31,32.486797,28.0
32,73.12765,62.0
33,68.49551,73.0
34,64.959045,68.0
35,82.71384,76.0
36,73.19162,79.0
37,70.64742,67.0
38,21.095749,20.0
39,40.673874,43.0
40,82.985825,72.0
41,44.646202,55.0
42,39.41452,40.0
43,58.457966,56.0
44,80.49385,83.0
45,55.882088,56.0
46,51.359924,44.0
47,39.926792,30.0
48,73.48335,78.0
49,40.18915,34.0
50,67.400276,69.0
51,72.83403,69.0
52,35.223923,28.0
53,39.374096,41.0
54,47.68382,50.0
55,75.77394,66.0
56,34.770004,34.0
57,42.68168,52.0
58,60.212948,69.0
59,33.85241,36.0
60,84.08916,85.0
61,19.744513,19.0
62,24.057003,33.0
63,71.28806,66.0
64,78.76705,81.0
65,76.34545,80.0
