,predicted_value,ground_truth
0,24.890514,25.0
1,77.31126,87.0
2,21.82616,23.0
3,74.18497,66.0
4,48.935375,38.0
5,77.22349,72.0
6,37.235252,35.0
7,27.860283,37.0
8,87.47841,79.0
9,43.375652,46.0
10,69.348625,64.0
11,41.563004,47.0
12,59.99901,64.0
13,50.063145,49.0
14,34.92619,51.0
15,82.77552,84.0
16,77.06908,71.0
17,43.545326,41.0
18,52.353977,44.0
19,84.33505,82.0
20,75.89751,77.0
21,83.36679,79.0
22,82.575584,83.0
23,66.34168,58.0
24,28.137293,25.0
25,85.585175,70.0
26,51.043358,47.0
27,33.38941,34.0
28,25.18048,25.0
29,62.422775,60.0
30,73.25835,65.0
31,44.80199,38.0
32,73.817215,71.0
33,45.230637,47.0
34,68.45502,54.0
35,54.000225,67.0
36,42.817844,29.0
37,33.653347,39.0
38,80.62799,73.0
39,52.868153,58.0
40,37.34231,31.0
41,91.87968,79.0
42,43.30616,55.0
43,44.378857,68.0
44,24.946514,18.0
45,45.318394,52.0
46,70.97141,61.0
47,42.39217,54.0
48,33.19724,31.0
49,45.899055,50.0
50,34.80955,32.0
51,81.51791,76.0
52,26.973179,26.0
53,26.423058,23.0
54,88.738625,75.0
55,63.219448,63.0
56,39.501766,42.0
57,52.523594,75.0
58,50.4196,56.0
59,45.439716,52.0
60,38.845917,37.0
61,38.25437,41.0
62,61.83839,61.0
63,59.854202,69.0
64,45.36102,44.0
65,80.79673,80.0
