,predicted_value,ground_truth
0,68.049774,63.0
1,91.67671,83.0
2,83.519554,73.0
3,71.80833,62.0
4,47.5802,52.0
5,61.456196,58.0
6,39.961117,47.0
7,67.84144,68.0
8,66.859566,69.0
9,77.326515,86.0
10,41.7435,42.0
11,53.713814,62.0
12,82.06678,79.0
13,73.05576,79.0
14,67.832695,63.0
15,73.410675,74.0
16,43.667152,47.0
17,34.742764,30.0
18,32.89569,37.0
19,61.9407,55.0
20,34.303738,27.0
21,78.5272,72.0
22,59.67607,65.0
23,66.010376,71.0
24,75.79856,78.0
25,92.06004,88.0
26,40.222744,53.0
27,66.563065,66.0
28,66.674866,76.0
29,46.18222,48.0
30,31.887762,32.0
31,72.18041,76.0
32,80.70556,80.0
33,76.33072,66.0
34,78.99167,68.0
35,48.717316,41.0
36,75.637276,80.0
37,84.96396,69.0
38,36.851444,36.0
39,79.82244,81.0
40,34.193798,24.0
41,54.717346,60.0
42,52.1394,51.0
