,predicted_value,ground_truth
0,61.484756,63.0
1,86.49902,83.0
2,73.99255,73.0
3,67.41649,62.0
4,52.26358,52.0
5,66.86872,58.0
6,48.85778,47.0
7,65.38635,68.0
8,66.12752,69.0
9,78.32104,86.0
10,42.96519,42.0
11,69.69998,62.0
12,79.04791,79.0
13,77.17629,79.0
14,66.64892,63.0
15,77.61037,74.0
16,51.91153,47.0
17,36.271805,30.0
18,30.021763,37.0
19,64.659744,55.0
20,40.297424,27.0
21,78.880516,72.0
22,67.26166,65.0
23,75.87177,71.0
24,80.136406,78.0
25,83.011444,88.0
26,53.241764,53.0
27,64.58326,66.0
28,68.85231,76.0
29,51.75863,48.0
30,40.38456,32.0
31,82.45894,76.0
32,87.11598,80.0
33,77.54825,66.0
34,80.39945,68.0
35,55.07057,41.0
36,70.65567,80.0
37,77.057236,69.0
38,44.0927,36.0
39,75.95128,81.0
40,21.076897,24.0
41,67.22724,60.0
42,57.32772,51.0
