,predicted_value,ground_truth
0,80.92729,85.0
1,71.1345,76.0
2,81.10603,76.0
3,64.74448,63.0
4,49.92352,59.0
5,69.930145,67.0
6,52.636524,47.0
7,77.41343,78.0
8,77.18876,85.0
9,43.28091,43.0
10,74.87833,72.0
11,69.925835,63.0
12,72.615486,79.0
13,71.82456,72.0
14,41.637226,34.0
15,76.48479,83.0
16,43.44217,41.0
17,66.2598,58.0
18,66.3304,68.0
19,69.914566,65.0
20,67.617226,79.0
21,72.101746,75.0
22,44.440746,39.0
23,33.614685,24.0
24,73.5612,70.0
25,79.476425,80.0
26,77.69722,82.0
27,43.99941,26.0
28,86.540825,80.0
29,55.33207,52.0
30,39.356472,31.0
31,59.038273,50.0
32,69.61727,71.0
33,77.465614,82.0
34,59.498444,61.0
35,65.06698,56.0
36,62.60567,53.0
37,49.775436,46.0
38,81.64824,84.0
39,65.6824,66.0
40,59.602894,69.0
41,51.759052,48.0
42,29.577394,37.0
