,predicted_value,ground_truth
0,82.19904,83.0
1,69.4126,69.0
2,81.75074,83.0
3,79.702736,74.0
4,85.358284,80.0
5,39.204075,32.0
6,37.413273,28.0
7,64.05249,63.0
8,77.239716,81.0
9,68.31977,76.0
10,50.293716,58.0
11,77.75837,73.0
12,40.41544,37.0
13,72.44151,77.0
14,44.33451,45.0
15,84.64383,79.0
16,51.49479,46.0
17,62.408848,55.0
18,59.17072,67.0
19,73.59304,73.0
20,66.72428,59.0
21,84.321045,79.0
22,51.367195,52.0
23,55.537354,54.0
24,67.72935,62.0
25,76.48234,86.0
26,72.56803,65.0
27,80.87939,78.0
28,45.155685,41.0
29,73.34176,68.0
30,41.704422,40.0
31,65.44374,66.0
32,47.240643,38.0
33,65.34898,49.0
34,80.25729,87.0
35,81.411385,70.0
36,76.00115,62.0
37,62.73502,51.0
38,70.184715,71.0
39,47.692204,35.0
40,80.352104,80.0
41,64.22389,64.0
42,32.44238,26.0
