,predicted_value,ground_truth
0,25.537796,27.0
1,66.343254,66.0
2,82.70943,70.0
3,68.903114,72.0
4,40.518856,43.0
5,41.143402,44.0
6,55.673084,49.0
7,69.5208,63.0
8,52.369366,47.0
9,31.783367,31.0
10,84.226074,81.0
11,70.4208,68.0
12,78.721405,75.0
13,78.06377,71.0
14,44.756657,38.0
15,87.982346,83.0
16,49.99217,52.0
17,83.7265,85.0
18,45.625298,58.0
19,68.139206,64.0
20,34.42241,28.0
21,36.08421,35.0
22,45.8493,42.0
23,85.172325,79.0
24,65.06411,60.0
25,79.489044,86.0
26,79.00801,75.0
27,89.47011,82.0
28,75.8528,80.0
29,84.52658,84.0
30,72.46409,78.0
31,54.242664,56.0
32,81.52322,77.0
33,60.645485,65.0
34,71.44226,70.0
35,58.047142,66.0
36,72.308075,77.0
37,76.780754,68.0
38,82.57796,79.0
39,45.65226,54.0
40,62.88425,62.0
41,76.45965,72.0
42,46.177708,49.0
