,predicted_value,ground_truth
0,76.03817,85.0
1,65.44286,76.0
2,72.843414,76.0
3,62.972637,63.0
4,62.93989,59.0
5,61.113876,67.0
6,44.12247,47.0
7,77.29131,78.0
8,78.28307,85.0
9,38.68166,43.0
10,77.084564,72.0
11,67.22697,63.0
12,74.28377,79.0
13,71.72021,72.0
14,38.419792,34.0
15,77.9993,83.0
16,39.99806,41.0
17,62.262104,58.0
18,59.942825,68.0
19,66.297806,65.0
20,75.2208,79.0
21,74.47426,75.0
22,46.940296,39.0
23,37.305107,24.0
24,78.71826,70.0
25,79.76244,80.0
26,73.780174,82.0
27,41.148125,26.0
28,84.43951,80.0
29,48.572865,52.0
30,46.41547,31.0
31,54.87535,50.0
32,74.17176,71.0
33,68.713394,82.0
34,58.378113,61.0
35,62.83873,56.0
36,62.642517,53.0
37,42.745224,46.0
38,79.27676,84.0
39,64.72535,66.0
40,64.00144,69.0
41,53.81533,48.0
42,31.283556,37.0
