,predicted_value,ground_truth
0,46.00243,45.0
1,82.264366,79.0
2,73.579475,70.0
3,19.891254,26.0
4,70.98821,78.0
5,84.58425,82.0
6,67.50759,65.0
7,79.88769,72.0
8,76.46076,71.0
9,22.918457,30.0
10,51.326946,44.0
11,72.39585,64.0
12,35.184914,32.0
13,65.18862,68.0
14,75.84563,74.0
15,66.468636,59.0
16,70.24186,63.0
17,83.73915,86.0
18,70.560936,77.0
19,31.442556,41.0
20,47.08889,48.0
21,76.31291,77.0
22,86.947975,80.0
23,69.31122,61.0
24,55.30722,55.0
25,77.842445,87.0
26,74.357635,62.0
27,68.912544,66.0
28,45.278088,41.0
29,42.01617,53.0
30,73.508835,73.0
31,70.87368,81.0
32,79.680336,83.0
33,31.716099,22.0
34,77.220375,79.0
35,67.00982,66.0
36,42.483833,53.0
37,41.19566,38.0
38,79.9926,78.0
39,74.122536,69.0
40,76.62427,80.0
41,68.69611,60.0
42,32.63294,51.0
