,predicted_value,ground_truth
0,60.03707,62.0
1,50.00128,53.0
2,45.44431,42.0
3,84.05261,70.0
4,48.085842,46.0
5,95.8733,75.0
6,93.98395,79.0
7,86.4276,79.0
8,61.60177,76.0
9,63.890697,68.0
10,78.42149,66.0
11,77.410995,80.0
12,69.61544,65.0
13,59.66354,66.0
14,29.389597,24.0
15,48.441753,53.0
16,58.087288,56.0
17,41.41209,43.0
18,39.888706,35.0
19,85.491646,80.0
20,66.456474,63.0
21,75.184135,63.0
22,43.198376,46.0
23,86.72823,78.0
24,37.947514,29.0
25,67.74529,73.0
26,36.636326,37.0
27,80.11946,83.0
28,87.53769,84.0
29,80.24042,85.0
30,55.532875,58.0
31,83.16981,82.0
32,41.37089,49.0
33,29.981314,24.0
34,73.47378,71.0
35,87.8317,73.0
36,69.798065,69.0
37,49.053295,48.0
38,84.291046,68.0
39,58.56212,60.0
40,31.497395,36.0
41,90.05207,82.0
42,77.02027,76.0
